,asin,reviewText,title,price
52,0123748569,"The subtitle of the book should really be emphasized more:  Practical Machine Learning Tools and Techniques.  This isn't a book about adhoc SQL queries and database statistics, it is about tools to discover relationships you didn't know you were looking for.  Much of the book shows how to handle knowledge formation and representation, statistical modeling and projections.  The one critique I have in regard is that much of the algorithm breakdowns are done in prose rather than true pseudocode.I would like to echo other reviews that point out the text focuses on WEKA, and the authors indicate this is by intent.  Though they do give much generic information, at some point you have to pick a horse to hitch your carriage to, and an established open-source project in Java is probably most widely accessible.  Their coverage of WEKA claims 50% more features than the 2nd ed. and indeed it consumes half the book.  I feel this is a good thing, as it lends great practicality to the book, allowing you to dig right in and get something actually done.There are some additions to the 3rd ed. that modernize the book a bit.  Showing how data can be reidentified (and the ethical implications) is pertinent to today's HIPAA-regulated medical environments.  They also touch on web and ubiquitous mining, reflecting our growing foray into non-traditional cloud sources of information.","Data Mining: Practical Machine Learning Tools and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",20.99
53,0123748569,"There exists a couple of classics of Machine learning, with various strengths and weaknesses. ""The elements of statistical learning"" by Hastie and company. Bishop's book, ""Pattern Recognition and Machine Learning."" And now, this book, ""Data Mining."" I'd say this is the most practical of the three books. The other two I mentioned are oriented towards theoretical underpinnings, and cataloging the rich zoology of machine learning techniques. This one tells you how to get stuff done. Lots of practical ideas on discretization, denoising, data preparation and  performance characterization. It even has practical advice on things you really need an expert opinion on: for example, when using data folding techniques for cross validation ... what is a good number of folds to use? This book will tell you. It's like having a couple of seasoned experts looking over your shoulder when you're trying to get things done. It had a detailed recipe in it for something I really needed to solve... and their recipe worked!While the subject matter is similar to the Bishop and Hastie books: what this most reminded me of was the classic physics text, ""Numerical recipes."" It's all very well having a good theoretical understanding of the techniques you're using. It's vastly more important to have advice on using them properly. This is that book; uniquely so, thus far, in my experience.It's also a brilliant manual for their Weka machine learning environment, which is incredibly useful. I don't use the Weka UI, but I have called upon Weka as a library extension to the R programming environment. Mostly because of this book: it's both a recipe book and a map to a large collection of recipes you can use to solve your machine learning problems.There isn't so much on time series applications, sadly, which is something I end up working with a lot. I'd love to see an extended chapter on the particular difficulties in using machine learning techniques to mine and forecast time series.","Data Mining: Practical Machine Learning Tools and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",20.99
54,0123748569,"If you are looking for a simple how-to book that gives you a lot of sample source code, this is not for you.  If you want to learn the concepts and theoretical underpinnings of various algorithms and techniques, this is a great place to start.  The authors clearly stress the concepts of data mining that can be applied to a variety of specific applications.  This is a must have volume for anyone wanting to truly understand the theories and concepts behind the various approaches to data mining and the tradeoffs involved with each approach.  Those with a background in artificial intelligence will have an easier time getting through this material but such a background is not necessary to gain a solid foundation in the topics.  It is well written and organized for self-study.  But it may be a little intimidating for some beginners.","Data Mining: Practical Machine Learning Tools and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",20.99
55,0123748569,"I've had (the first edition of) this book for a while now, and when I first read it some years ago, I thought that it was very comprehensive but written in a mind-numbing dry style. Fast forward a few years, during which I have (a) used some Machine Learning toolkits (including Weka) to solve real problems and (b) attended the Weka MOOC and re-read this book as part of the suggested readings in the class, and now I suddenly find it full of interesting insights and advice that I missed earlier.I think this book would be most useful for an intermediate level data mining professional who uses or adapts existing algorithms to solve problems (as opposed to someone in academia who builds completely new algorithms), but who needs to know the functionality and rationale behind each of the algorithms to effectively use them. This extends to not only the main algorithms for classification, clustering, association rule mining, etc, but also to algorithms for feature selection, preprocessing, etc. The book really comes into its own if you are also using the Weka toolkit - since the book is based on Weka, you can try things out for yourself to visually understand the concepts presented in the book. Weka has a very comprehensive coverage for various algorithms, provides a GUI and a CLI, can be called directly from the command line via java, can be embedded within your Java (or other JVM based language) program, and can also handle big data using its streaming algorithms, so its a good toolkit to learn and use. At the same time, the book has a solid focus on core Machine Learning concepts as well, so the knowledge you gain using Weka and this book is transferrable to other toolkits in the future.","Data Mining: Practical Machine Learning Tools and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",20.99
56,0123748569,"The authors write at a good level of sophistication. Aimed at a reader already expected to have a strong maths background and computing experience. In university terms, you probably need to be a junior level undergraduate or higher. The attraction of the text is that it explains well the gist of many computationally important methods in machine learning. The algorithms are covered in enough detail that you should for example be able to understand and intelligently use any software package that implements them. Or even to write code from scratch to instantiate an algorithm.To give you an idea of the book's comprehensiveness, these are some of the explicated ideas - support vector machines, linear models, Bayesian models, multilayer perceptrons, clustering and ensemble learning. There are complete books devoted to each topic [and other topics in this text], that furnish far more details. But maybe ironically, those often can bury the reader in a mass of lower level details. This book will let you quickly understand at a high level the basic intent and logic behind those algorithms.The choice of explaining Weka takes up the last third of the book. While some readers might decry this, Weka seems like a reasonable choice of a software package to illuminate in some detail. In part, this lets you see an implementation of some of the ideas in the earlier portions of the book. Which can be an attraction if you prefer or need an implementation to improve your understanding.Comment","Data Mining: Practical Machine Learning Tools and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",20.99
57,0123748569,"Context for this review: I am a data miner with 20 years experience, and own the first edition of this book.Good:- Accessible writing style- Broad coverage of algorithms and data mining issues, with an eye toward practical issues- Needless technical trivia (derivations and the like) are avoided- Algorithms are completely spelled out: A competent programmer should be able to turn these descriptions into functioning code.- Third edition makes meaningful improvements on previous editionsBad(ish):- Approximately one-third of this book is now devoted to the WEKA data mining software.  I have nothing against WEKA, and it is a good choice for a text such as this, since WEKA is free.  In my opinion, though, this coverage consumes too many pages of this book.- Data mining draws from a number of fields with separate roots (statistics, machine learning, pattern recognition, engineering, etc.), and many techniques go by multiple names.  As with many other data mining books, this one does not always point out the aliases by which data mining methods are known.The bottom line: This is still the best data mining text on the market.","Data Mining: Practical Machine Learning Tools and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",20.99
58,0123748569,"The book provides a very broad introduction into the topic. This is very good for someone who has no or not much background. On the other hand, the explanations are not very insightful nor very good to really understand the principles of the treated methods.Also, about 1/3 of the book is a kind of manual for the software provided by the authors.I would recommend this book to first or second semester students who want to get an overview of data mining, however, without expecting to gain a solid understanding.","Data Mining: Practical Machine Learning Tools and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",20.99
59,0123814790,"The content of the book seems pretty good.  I have only got up to about chapter four so far and it's easy to read and introduces material in a reasonably gentle manner.  The three stars are due to the fact that I am using the electronic version, on a kindle app on an Android tablet, and it has some issues.  It is mostly OK but suffers because quite a lot of the technical material is scanned rather than true font or vector which means that if you zoom in, the surrounding text gets bigger but the figures, formula and diagrams often don't.  This is particularly troublesome for mathematical formulas which are sometimes scanned at quiet low resolution and very difficult to decipher, not great when they are already quite complex to understand.It's usable though, much more convenient in electronic form and I've saved myself about $50 by renting the book on Amazon for four months compared to buying it at the Uni bookshop.","Data Mining: Concepts and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",22.5
60,0123814790,"I selected this book, hoping to understand the difference between Data Mining, which I wasn't familiar with yet, and the fields already known to me of Machine Learning and Statistics. This book provides very good overview of Data Mining techniques in general and it is also packed with lots of practical examples, giving good intuition on what actually Data Mining is and how it is related to Machine Learning and Statistics.","Data Mining: Concepts and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",22.5
61,0123814790,"Data Mining: Concepts and Techniques book is detailed, well-organized with good introduction. Every chapter has sub-headings and it is in a nice order explained with figures. There is introduction in the beginning of the chapter but it would be sufficient if you already read a data mining book. If you want to read more introduction it is better to go through few more books. There are small examples and exercises throughout the book. There is exclusively a chapter dedicated for outlier detection. This is better than few other data mining books that I had referred for the reason it covers a wide range of topics. There is detailed introduction about each chapter of the book. The contents of this book is available in pdf format and also there are slide presentations for each chapter. It is definitely worth reading this book.","Data Mining: Concepts and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",22.5
62,0123814790,"This was written to be a textbook from the start, complete with question-sets from at the end of every chapter. If you're a student you won't have any choice as to the book selection, however if you are looking at this more from a practical commercial standpoint you will have many choices and this may not be the best one. I think in many ways it tries to be very encyclopedic and covers a huge amount of background information that is probably perfunctory in industry. The book would be more useful as a desk reference with heavy editing, more real-life examples... perhaps along the lines of case studies that may fit outside of a curriculum based arc.Minuses:- Not very illustrative, when there are diagrams and visual examples they tend to be very bare bones- Some of the screen shots are absolutely terrible resolution (ex. page 602/603)","Data Mining: Concepts and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",22.5
63,0123814790,"This hard cover handbook and text in Machine Learning and Data Mining Techniques gives a wide and understandable overview of these methods. More than 80% of the text is readily understandable without recourse to advanced statistical and linear algebra methods, due to extensive verbal description of the nature of these algorithms and their applications, as well as illustrations and pseudocode algorithms.  Unlike the other excellent text in the Morgan Kaufman series by Witten, Frank and Hall there is no emphasis on a particular data mining package (I own both texts). Slightly more treatment is provided of two important modern Machine Learning Methods--Neural Networks and Support Vector Machines.This is a modern and understandable treatment of the important topics of Data Mining and Machine Learning designed to be used as a classroom text.","Data Mining: Concepts and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",22.5
64,0123814790,"A text that makes it through a third edition means it is popular. This is intended for advanced undergraduate and first-year graduate level classes. Its structure is pure old-fashioned textbook. No bells, no whistles, no sidebars, no ornamentation. Necessary charts, illustrations and graphs are primitive.Fortunately, the two authors write in a reasonable clear way, pretty much free of academic phrasing.The goal is to teach the technology of turning masses of data into useful and usable information.The approach is very straight-forward and methodical. First, the authors explain what data mining is and move quickly into describing data, processing data, reducing data and, generally, organizing data for retrieval of information.There are exercises at the end of each chapter.The authors claim they wrote the book not only as a classroom text, but as ""an excellent handbook"" on the subject of data mining.It is that, but whether as a classroom student or on your own, you'd better have a reasonably solid understanding of statistics, match, C programming, database structure and more.In short, this is not an easy book for an easy subject.But it is a thorough, if very technical, introduction to data mining. Essentially only the serious need apply. Those who just need a general knowledge of data mining would best look elsewhere.Jerry","Data Mining: Concepts and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",22.5
65,0123814790,"This was a required book for my Data Mining & Business Intelligence class for the 2013 fall semester.  It's not exactly an exciting read, but there are some very useful descriptions of algorithms and techniques for data mining and data presentation.  I did lean on it heavily to get a lot of my semester homework completed (none of my homework was problems found in the book).All in all, it is a decent tome;  not stellar by a long shot, but I can see myself using it as a reference going forward.  If you are planning on being a data scientist or data miner, this is probably one of the few books you won't want to sell back.","Data Mining: Concepts and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",22.5
66,0123814790,"This is a jam-packed textbook covering everything from ""what is data mining?"" to ""speeding up constrained clustering with obstacles"".The math and statistics put this as a high level computer science course, and I doubt this material can be worked through in one semester without picking focus areas of interest.  Students should have backgrounds in Linear Algebra, Databases, and enough C/C++ or similar level language to understand complex pseudocode.This 2nd Edition has 630 pages organized into 13 chapters:1. Introduction2. Getting to Know Your Data3. Data Preprocessing4. Data Warehousing and OLAP5. Data Cube Technology6. Mining Frequent Patterns, Associations, and Correlations7. Advanced Pattern Mining8. Classification: Basic Methods9. Classification: Advanced Methods10. Cluster Analysis: Basic11. Advanced Cluster Analysis12. Outlier Detection13. Data Mining Trends and Research FrontiersEach chapter ends with 10-20 exercises, a subset of which would require a few hours of homework time.Figures included are demonstrative and helpful.","Data Mining: Concepts and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",22.5
67,0123814790,"Data Mining is a comprehensive overview of the field, and I think it is best for a graduate class in data mining, or perhaps as a reference book. The book's focus is on technique (i.e., how to analyze data, including preparation), and it addresses all the major topics in the field including data storage and pre-processing. However, the book is really about classification methods, and the 2 chapters on cluster analysis are particularly strong and thorough.For those looking for specific examples, applications, and domain knowledge, I would recommendData Mining Techniques: For Marketing, Sales, and Customer Relationship Managementby Linoff & Berry. However, for analytic techniques, this reference book is far superior.","Data Mining: Concepts and Techniques, Third Edition (The Morgan Kaufmann Series in Data Management Systems)",22.5
68,0201157675,The examples and code was extremely helpful in clarifying the ideas presented in the text. The treatment I think should appeal to beginners (with some computing experience however) and certainly a pleasure for those  advanced programmers who want to learn more about genetic algorithms.,"Genetic Algorithms in Search, Optimization, and Machine Learning",15.53
69,0201157675,"This is the only book I have read about Genetic algorithms, but it seems that it covers the field pretty well.In the preface it says that it is aimed a beginning graduate students, and since I have a M.Sc. in Computer Science and I just wanted to read it for fun I thought it would be for me. But I found that it uses way to many words to explain very basic things (e.g. almost a page to explain binary numbers) while many of the difficult equations just was presented without proper proof. So the book could have better if it had been cut down to a third and then supplemented with the proper proofs. So if you are a Computer Science graduate I cannot recommend this book. Given the fine books that Addison-Wesley usually publish I was quite disappointed with this one.But if you are a student in other fields and just want an ""intuitive"" impression of Genetic Algorithms without the mathematical rigor it is probably good.Chapter 1: An introduction to genetic algorithms with examples. This chapter is excellent.Chapter 2: The mathematical theory behind genetic algorithms. This is not done very well since many of the equations isn't proven or explained properly.Chapter 3: A Pascal program for the sample in chapter 1. This seems unneccesary since any proficient programmer easily could have implemented the program based on the information in chapter 1.Chapter 4: The history of genetic algorithms and a number of applications all taken from research. Both seem unneccesary.Chapter 5: An extension of the techniques presented in chapter 1. This is good.Chapter 6-7: Introduction to machine learning. Is ok.Chapter 8: A concluding chapter without any real new information.","Genetic Algorithms in Search, Optimization, and Machine Learning",15.53
70,0201157675,"One seldom finds a book as well-written as this one. The underlying mathematics are explained in a very accessible manner, yet with enough rigor to fully explain the &quot;partial schemata&quot; theory which is so  important to understanding when and where GenAlgs can be applied. It is the  lack of coverage of this theory which causes so much misunderstanding and  disappointment in the power of genetic algorithms.But beyond the  background math (which makes up a small part of the book) this is really a  tutorial on implementing GenAlgs, and it is an excellent one. The sample  code is great, and the implementations are developed throughout the book,  allowing the reader to implement simple (but functional) algorithms after  reading only the first few chapters, but building to very sophisticated and  modern techniques by the end of the book.A great find.","Genetic Algorithms in Search, Optimization, and Machine Learning",15.53
71,0201157675,"This is a great book to begin your journey on Genetic Algorithms (GA). The author is a pioneering authority on the subject and has explained the basics of a GA in a very gentle and easy to understand manner. The book has a great variety of specific but diverse examples, which may not be useful at first glance, but gives an insight to where all the technique has been applied!However, some aspects of the book perhaps need an edition, like the more recent advances in GA operators, specifics of chromosomal representation schemes, non-linear optimization functions, etc. I have read several, well written books on the subject, but this one has a very distinct and sometimes interesting style of writing! The best would be to quickly read this one to get a fairly good understanding of the basics and then take up a recent book that addresses other aspects like Mitchell's book, for example.Having said that, I think the book is a great and inspiring start to using genetic algorithms.","Genetic Algorithms in Search, Optimization, and Machine Learning",15.53
72,0201157675,"I took an AI class and bought this. The professor is very old-school and still uses overhead projectors and hands out paper notes instead of something like PDF.The book is definitely dated here in 2013, but the ideas presented therein are valid. I would look elsewhere for a modern genetic algorithms book, though. Unless your professor is old-school and has textbooks older than you are.The code examples are largely irrelevant: nobody uses Pascal anymore, not even for teaching. So if you want to play along and run the code you either need to locate an old 386 and CRT monitor, or translate the code into something that actually runs in this century.","Genetic Algorithms in Search, Optimization, and Machine Learning",15.53
73,0201157675,"I agree with another reviewer who said the book was unnecessarily long.  Genetic Algorithms are a great programming tool, and there are some tips and tricks that can help your programs converge faster and more accurately, but this book had a lot of redundant information.If you are interested in using GA for solution-finding, I doubt you'll find much useful in this book beyond the first chapter or so.  Many of the examples later in the book were so specific that I couldn't see how they could be usefully generalized.  Really optimizing a GA approach for a specific problem domain takes a fair amount of tuning, and this book won't help much with that.I think time spent surfing siteseer or other publication sites would be better spent than reading this book.","Genetic Algorithms in Search, Optimization, and Machine Learning",15.53
74,0201157675,"This book gives a good introduction to genetic algorithms for a general undergraduate audience. However, it is important to note that it does not cover Evolutionary Strategies, an approach to evolutionary computing that I have found quite useful  since it is specifically designed for Euclidean space optimization problems where many if not most interesting optimization problems are formulated in (take for example the problem of determining the weights of a neural network that minimizes the network's overall classification error). Nor does it cover evolutionary programming (not to be confused with genetic programming). So after reading this book, I recommend (for the mathematically adventurous) Thomas Back's ""Evolutionary Algorithms in Theory and Practice: Evolution Strategies, Evolutionary Programming, Genetic Algorithms""ISBN: 0195099710Happy reading and enjoy the fascinating world of evolutionary computation!","Genetic Algorithms in Search, Optimization, and Machine Learning",15.53
75,0201157675,"OK, I agree with the previous reviewers: it's the classical textbook for GAs. But it definitely needs updating, as it's a 15-year old book and much has been done in the area. Niching methods, for example, are just outlined. I'd recommend Melanie Mitchell's book instead of this one.","Genetic Algorithms in Search, Optimization, and Machine Learning",15.53
76,026201243X,"This book makes no sense.  I'm not an idiot, but sections don't seem to hang together quite right, and the explanations in an &#34;Introductory&#34; text to an obscure subject are baffling in most cases.",Introduction to Machine Learning (Adaptive Computation and Machine Learning series),48.12
77,026201243X,"This semester I am taking a class on statistical learning theory where we prove bounds on various learning algorithms and I came to realize that I did not know all of the methods that we were proving bounds on.  To bring myself up to speed, I picked up this book.  Having had only minimal exposure to the algorithms that underlie machine learning, I found this introduction to be very useful.  It starts with a concise, but by no means terse review of basic statistics which lays the foundation for the rest of the book.  If you struggle to get through this review, or if it is new material, this may not be the book for you.  I should say that the author does not shy away from using equations, but does not use them gratuitously either.  He also does a reasonable job of not only explaining the steps that may not be intuitive as well as giving some motivation for what the equations actually mean.After reading this book, I can actually say that I have a much deeper understanding of many the algorithms discussed.  I found the exposition on principle component analysis (PCA) to be very enlightening (I have come across PCA in my work and had not previously found an explanation that I could understand) and the whole chapter on dimensionality reduction fascinating.  The chapters that discuss clustering and kernel methods were also good.  Also, the way that each chapter, which roughly corresponds to a single method, first focuses on the way the algorithm can be used for classification and then the more general case of regression was well thought out.This book does have some drawbacks though.  For instance, there are many careless typos in some chapters, making you wonder if they just forgot to proofread these chapters.  Even more infuriating, I am fairly certain that I came across at least one equation that was misprinted.  After just one wrong equation, you start to question the veracity of every one which you do not fully comprehend.  Also, I must say that I still only vaguely understand how a multilayer percetron works even though it is a major focus of the book.  Also, the chapter on Bayesian estimation was hard to follow.All in all, I think this book is well worth the price and that if you devote the time needed to read it you will learn a lot.",Introduction to Machine Learning (Adaptive Computation and Machine Learning series),48.12
78,026201243X,"We are only beginning to teach silicon based computers how to do things that meat computers have been doing for many thousands of years, things like talking. We learn to talk by making mistakes. Babies gurgle and cry and once in a while make a word. Momma, Daddy and Grandma reward the baby and eventually he's chattering away. Silicon brains can't do that.But with the advances in computer technology, we are gaining the ability to store and process large amounts of data, as well as to access it from physically distant locations. With this mass of data, we have made progress in ""data mining."" If a person buys the first Harry Potter book. there's a percentage that will buy the second, and a different percentage that will buy the third. You can mine the data for these numbers. And by analyzing these percentages you can determine the likelihood of success in directing advertising to this customer. This is just one example of machine learning. Other topics covered in this book include statistics, pattern recognition, neural networks, artificial intelligence, signal processing, process control.This book is intended for the beginning student in machine learning, he should have some background in programming, probability, calculus, and linear algebra. Having said that, I can recommend this book to anyone moving into the machine learning area.",Introduction to Machine Learning (Adaptive Computation and Machine Learning series),48.12
79,026201243X,"According to my professor, it was one of the most accessible book for Machine Learning subject. I agree in the sense of the examples it contains. They are well explained and you can understand the general concept from them.However, this book is not so easy to read, especially if your maths are not up-to-date. The formulas are there if you want to code each concepts, but it is really hard to transpose them directly to code.This is the kind of book that goes well with a class or a resource person that can answer your questions.",Introduction to Machine Learning (Adaptive Computation and Machine Learning series),48.12
80,026201243X,"I would recommend this book to anyone who would like to learn about machine learning / pattern recognition. Concepts are explained with frequent, solid examples. This book is used as a textbook in many schools, e.g. at TX A&M Computer Science Department for the machine learning course.",Introduction to Machine Learning (Adaptive Computation and Machine Learning series),48.12
81,0262013193,"This is a great book for everyone, who wants to understand probabilitstic graphical models in details,including Bayesian/Markov Networks, inference and learning from complete/incomplete data.For getting the most from this book I recommend attending Probabilitic Graphical Models Course by Professor Daphne Koller at Stanford University [...]I wouldn't necessarily recommend it as a very first position on Bayesian Networks.Before reading it I had read the 'Modeling and Reasoning with Bayesian Networks' book by Professor Adnan Darwiche at UCLA Computer Science Department, and it was more intuitive read, perhaps,because of limiting the scope of a book to discrete variables and inference/learning in Bayesian Networks only.",Probabilistic Graphical Models: Principles and Techniques (Adaptive Computation and Machine Learning series),38.58
82,0262013193,"(Shortened, since it was even more obnoxiously long). Note that each chapter ends with Summary, Relevant Literature and Exercises.2 Foundations 152.1 Probability Theory 152.2 Graphs 34I Representation 433 The Bayesian Network Representation 453.1 Exploiting Independence Properties 453.2 Bayesian Networks 513.3 Independencies in Graphs 683.4 From Distributions to Graphs 784 Undirected Graphical Models 1034.1 The Misconception Example 1034.2 Parameterization 1064.3 Markov Network Independencies 1144.4 Parameterization Revisited 1224.5 Bayesian Networks and Markov Networks 1344.6 Partially Directed Models 1425 Local Probabilistic Models 1575.1 Tabular CPDs 1575.2 Deterministic CPDs 1585.3 Context-Specific CPDs 1625.4 Independence of Causal Influence 1755.5 Continuous Variables 1855.6 Conditional Bayesian Networks 1916 Template-Based Representations 1996.1 Introduction 1996.2 Temporal Models 2006.3 Template Variables and Template Factors 2126.4 Directed Probabilistic Models for Object-Relational Domains 2166.5 Undirected Representation 2286.6 Structural Uncertainty 2327 Gaussian Network Models 2477.1 Multivariate Gaussians 2477.2 Gaussian Bayesian Networks 2517.3 Gaussian Markov Random Fields 2548 The Exponential Family 2618.1 Introduction 2618.2 Exponential Families 2618.3 Factored Exponential Families 2668.4 Entropy and Relative Entropy 2698.5 Projections 273II Inference 2859 Exact Inference: Variable Elimination 2879.1 Analysis of Complexity 2889.2 Variable Elimination: The Basic Ideas 2929.3 Variable Elimination 2969.4 Complexity and Graph Structure: Variable Elimination 3069.5 Conditioning 3159.6 Inference with Structured CPDs 32510 Exact Inference: Clique Trees 34510.1 Variable Elimination and Clique Trees 34510.2 Message Passing: Sum Product 34810.3 Message Passing: Belief Update 36410.4 Constructing a Clique Tree 37211 Inference as Optimization 38111.1 Introduction 38111.2 Exact Inference as Optimization 38611.3 Propagation-Based Approximation 39111.4 Propagation with Approximate Messages 43011.5 Structured Variational Approximations 44812 Particle-Based Approximate Inference 48712.1 Forward Sampling 48812.2 Likelihood Weighting and Importance Sampling 49212.3 Markov Chain Monte Carlo Methods 50512.4 Collapsed Particles 52612.5 Deterministic Search Methods 53613 MAP Inference 55113.1 Overview 55113.2 Variable Elimination for (Marginal) MAP 55413.3 Max-Product in Clique Trees 56213.4 Max-Product Belief Propagation in Loopy Cluster Graphs 56713.5 MAP as a Linear Optimization Problem 57713.6 Using Graph Cuts for MAP 58813.7 Local Search Algorithms 59514 Inference in Hybrid Networks 60514.1 Introduction 60514.2 Variable Elimination in Gaussian Networks 60814.3 Hybrid Networks 61514.4 Nonlinear Dependencies 63014.5 Particle-Based Approximation Methods 64215 Inference in Temporal Models 65115.1 Inference Tasks 65215.2 Exact Inference 65315.3 Approximate Inference 66015.4 Hybrid DBNs 675III Learning 69516 Learning Graphical Models: Overview 69716.1 Motivation 69716.2 Goals of Learning 69816.3 Learning as Optimization 70216.4 Learning Tasks 71117 Parameter Estimation 71717.1 Maximum Likelihood Estimation 71717.2 MLE for Bayesian Networks 72217.3 Bayesian Parameter Estimation 73317.4 Bayesian Parameter Estimation in Bayesian Networks 74117.5 Learning Models with Shared Parameters 75417.6 Generalization Analysis 76918 Structure Learning in Bayesian Networks 78318.1 Introduction 78318.2 Constraint-Based Approaches 78618.3 Structure Scores 79018.4 Structure Search 80718.5 Bayesian Model Averaging 82418.6 Learning Models with Additional Structure 83219 Partially Observed Data 84919.1 Foundations 84919.2 Parameter Estimation 86219.3 Bayesian Learning with Incomplete Data 89719.4 Structure Learning 90819.5 Learning Models with Hidden Variables 92520 Learning Undirected Models 94320.1 Overview 94320.2 The Likelihood Function 94420.3 Maximum (Conditional) Likelihood Parameter Estimation 94920.4 Parameter Priors and Regularization 95820.5 Learning with Approximate Inference 96120.6 Alternative Objectives 96920.7 Structure Learning 978IV Actions and Decisions 100721 Causality 100921.1 Motivation and Overview 100921.2 Causal Models 101421.3 Structural Causal Identifiability 101721.4 Mechanisms and Response Variables 102621.5 Partial Identifiability in Functional Causal Models 103121.6 Counterfactual Queries 103421.7 Learning Causal Models 103922 Utilities and Decisions 105722.1 Foundations: Maximizing Expected Utility 105722.2 Utility Curves 106222.3 Utility Elicitation 106622.4 Utilities of Complex Outcomes 106923 Structured Decision Problems 108323.1 Decision Trees 108323.2 Influence Diagrams 108623.3 Backward Induction in Influence Diagrams 109323.4 Computing Expected Utilities 109823.5 Optimization in Influence Diagrams 110523.6 Ignoring Irrelevant Information 111723.7 Value of Information 1119A Background Material 1135A.1 Information Theory 1135A.2 Convergence Bounds 1141A.3 Algorithms and Algorithmic Complexity 1144A.4 Combinatorial Optimization and Search 1152A.5 Continuous Optimization 1159",Probabilistic Graphical Models: Principles and Techniques (Adaptive Computation and Machine Learning series),38.58
83,0262013193,"If you want a very close look under the hood of Bayesian Networks, I can highly recommend Probabilistic Graphical Models.  It's extremely comprehensive (1,200+ pages), well structured and clearly written.  Theory, computation and application - including how to think about causation - are all covered in depth.  Not light reading and not suited for those with limited stats background, but all in all one of the best textbooks on analytics topics I've ever read.  Very impressive.",Probabilistic Graphical Models: Principles and Techniques (Adaptive Computation and Machine Learning series),38.58
84,0262013193,Super comprehensive but super dry.  Not an interesting read on its own.  More like a reference manual.  Informative but boring.,Probabilistic Graphical Models: Principles and Techniques (Adaptive Computation and Machine Learning series),38.58
85,0262013193,It seems to want to be viewed in some PDF ish format on the Kindle Reader on my iPad.  This means I can't set the font to something readable.  I can pinch zoom each page but this makes for a not happy reading experience.  Amazon should warn people when a book is in a different format or views differently.  If they did so then I certainly missed it.,Probabilistic Graphical Models: Principles and Techniques (Adaptive Computation and Machine Learning series),38.58
86,0262013193,"I have learned basics of graphical models from a professor who is quite prominent in the field.He taught it from unpublished book by Michael Jordan + few chapters by Chris Bishop.I have not read most of the books but have read enough to write positive things about it. I especially like the part of the book that shows dependencies (bad pun alert). dependencies of chapters that is. :Dthe only complaint i have is not towards the authors but towards the publishers. the quality of paper is the worst i've ever seen and i own more than 400 textbooks. there are dusts all over the pages. you can feel your hands getting dry due to these paper particles and after a while you can't breathe because of these particles. some books have this but this book is the worst when it comes to that paper dust. you will know when you have this yourself.they could have slapped on $200 and worse paper quality, I would still buy it without thinking twice about it.",Probabilistic Graphical Models: Principles and Techniques (Adaptive Computation and Machine Learning series),38.58
